Date,Depth,Set Number
2025-03-06,6,1
Date (Year-Mon-Day),Time (Hour-Min-Sec),Soil Moisture Value,Soil Moisture (%),Soil Temperature (°C)
2025-03-06,22-29-19,245,99,9.63
2025-03-06,22-29-20,245,99,9.63
2025-03-06,22-29-21,245,99,9.63
2025-03-06,22-29-22,245,99,9.63
2025-03-06,22-29-23,245,99,9.63
2025-03-06,22-29-24,245,99,9.63
2025-03-06,22-29-25,245,99,9.63
2025-03-06,22-29-26,240,100,9.63
2025-03-06,22-29-27,240,100,9.63
2025-03-06,22-29-28,245,99,9.63
2025-03-06,22-29-29,245,99,9.63
2025-03-06,22-29-30,237,100,9.63
2025-03-06,22-29-31,237,100,9.63
2025-03-06,22-29-32,247,99,9.63
2025-03-06,22-29-33,247,99,9.63
2025-03-06,22-29-34,238,100,9.63
2025-03-06,22-29-35,238,100,9.63
2025-03-06,22-29-36,246,99,9.63
2025-03-06,22-29-37,246,99,9.63
2025-03-06,22-29-38,244,99,9.63
2025-03-06,22-29-39,244,99,9.63
2025-03-06,22-29-40,244,99,9.63
2025-03-06,22-29-41,244,99,9.63
2025-03-06,22-29-42,242,100,9.63
2025-03-06,22-29-43,242,100,9.63
2025-03-06,22-29-44,241,100,9.63
2025-03-06,22-29-45,241,100,9.63
2025-03-06,22-29-46,241,100,9.63
2025-03-06,22-29-47,241,100,9.63
2025-03-06,22-29-48,242,100,9.63
2025-03-06,22-29-49,242,100,9.63
2025-03-06,22-29-50,244,99,9.63
2025-03-06,22-29-51,244,99,9.63
2025-03-06,22-29-52,242,100,9.63
2025-03-06,22-29-53,242,100,9.63
2025-03-06,22-29-54,242,100,9.63
2025-03-06,22-29-55,242,100,9.63
2025-03-06,22-29-56,241,100,9.63
2025-03-06,22-29-57,241,100,9.63
2025-03-06,22-29-58,241,100,9.63
2025-03-06,22-29-59,241,100,9.63
2025-03-06,22-30-00,244,99,9.63
2025-03-06,22-30-01,244,99,9.63
2025-03-06,22-30-02,242,100,9.63
2025-03-06,22-30-03,242,100,9.63
2025-03-06,22-30-04,242,100,9.63
2025-03-06,22-30-05,242,100,9.63
2025-03-06,22-30-06,242,100,9.63
2025-03-06,22-30-07,242,100,9.63
2025-03-06,22-30-08,242,100,9.63
2025-03-06,22-30-09,242,100,9.63
2025-03-06,22-30-10,241,100,9.63
2025-03-06,22-30-11,241,100,9.63
2025-03-06,22-30-12,240,100,9.63
2025-03-06,22-30-13,240,100,9.63
2025-03-06,22-30-14,244,99,9.63
2025-03-06,22-30-15,244,99,9.63
2025-03-06,22-30-16,242,100,9.63
2025-03-06,22-30-17,242,100,9.63
2025-03-06,22-30-18,242,100,9.63
2025-03-06,22-30-19,242,100,9.63
2025-03-06,22-30-20,241,100,9.63
2025-03-06,22-30-21,241,100,9.63
2025-03-06,22-30-22,242,100,9.63
2025-03-06,22-30-23,242,100,9.63
2025-03-06,22-30-24,241,100,9.63
2025-03-06,22-30-25,241,100,9.63
2025-03-06,22-30-26,243,99,9.63
2025-03-06,22-30-27,243,99,9.63
2025-03-06,22-30-28,242,100,9.63
2025-03-06,22-30-29,242,100,9.63
2025-03-06,22-30-30,241,100,9.63
2025-03-06,22-30-31,241,100,9.63
2025-03-06,22-30-32,241,100,9.63
2025-03-06,22-30-33,241,100,9.63
2025-03-06,22-30-34,241,100,9.63
2025-03-06,22-30-35,241,100,9.63
2025-03-06,22-30-36,242,100,9.63
2025-03-06,22-30-37,242,100,9.63
2025-03-06,22-30-38,242,100,9.63
2025-03-06,22-30-39,242,100,9.63
2025-03-06,22-30-40,241,100,9.63
2025-03-06,22-30-41,241,100,9.63
2025-03-06,22-30-42,244,99,9.63
2025-03-06,22-30-43,244,99,9.63
2025-03-06,22-30-44,241,100,9.63
2025-03-06,22-30-45,241,100,9.63
2025-03-06,22-30-46,242,100,9.63
2025-03-06,22-30-47,242,100,9.63
2025-03-06,22-30-48,241,100,9.63
2025-03-06,22-30-49,241,100,9.63
2025-03-06,22-30-50,242,100,9.63
2025-03-06,22-30-51,242,100,9.63
2025-03-06,22-30-52,242,100,9.63
2025-03-06,22-30-53,242,100,9.63
2025-03-06,22-30-54,241,100,9.63
2025-03-06,22-30-55,241,100,9.63
2025-03-06,22-30-56,244,99,9.63
2025-03-06,22-30-57,244,99,9.63
2025-03-06,22-30-58,243,99,9.63
2025-03-06,22-30-59,243,99,9.63
2025-03-06,22-31-00,237,100,9.63
2025-03-06,22-31-01,237,100,9.63
2025-03-06,22-31-02,245,99,9.63
2025-03-06,22-31-03,245,99,9.63
2025-03-06,22-31-04,237,100,9.56
2025-03-06,22-31-05,237,100,9.56
2025-03-06,22-31-06,246,99,9.63
2025-03-06,22-31-07,246,99,9.63
2025-03-06,22-31-08,241,100,9.63
2025-03-06,22-31-09,241,100,9.63
2025-03-06,22-31-10,242,100,9.63
2025-03-06,22-31-11,242,100,9.63
2025-03-06,22-31-12,241,100,9.63
2025-03-06,22-31-13,241,100,9.63
2025-03-06,22-31-14,241,100,9.63
2025-03-06,22-31-15,241,100,9.63
2025-03-06,22-31-16,242,100,9.63
2025-03-06,22-31-17,242,100,9.63
2025-03-06,22-31-18,242,100,9.56
2025-03-06,22-31-19,242,100,9.56
2025-03-06,22-31-20,242,100,9.63
2025-03-06,22-31-21,242,100,9.63
2025-03-06,22-31-23,240,100,9.56
2025-03-06,22-31-24,240,100,9.56
2025-03-06,22-31-25,245,99,9.56
2025-03-06,22-31-26,245,99,9.56
2025-03-06,22-31-27,244,99,9.63
2025-03-06,22-31-28,244,99,9.63
2025-03-06,22-31-29,246,99,9.56
2025-03-06,22-31-30,246,99,9.56
2025-03-06,22-31-31,237,100,9.63
2025-03-06,22-31-32,237,100,9.63
2025-03-06,22-31-33,243,99,9.63
2025-03-06,22-31-34,243,99,9.63
2025-03-06,22-31-35,242,100,9.56
2025-03-06,22-31-36,242,100,9.56
2025-03-06,22-31-37,242,100,9.63
2025-03-06,22-31-38,242,100,9.63
2025-03-06,22-31-39,240,100,9.63
2025-03-06,22-31-40,240,100,9.63
2025-03-06,22-31-41,242,100,9.63
2025-03-06,22-31-42,242,100,9.63
2025-03-06,22-31-43,242,100,9.63
2025-03-06,22-31-44,242,100,9.63
2025-03-06,22-31-45,241,100,9.56
2025-03-06,22-31-46,241,100,9.56
2025-03-06,22-31-47,242,100,9.63
2025-03-06,22-31-48,242,100,9.63
2025-03-06,22-31-49,242,100,9.63
2025-03-06,22-31-50,242,100,9.63
2025-03-06,22-31-51,243,99,9.63
2025-03-06,22-31-52,243,99,9.63
2025-03-06,22-31-53,237,100,9.63
2025-03-06,22-31-54,237,100,9.63
2025-03-06,22-31-55,245,99,9.56
2025-03-06,22-31-56,245,99,9.56
2025-03-06,22-31-57,242,100,9.63
2025-03-06,22-31-58,242,100,9.63
2025-03-06,22-31-59,241,100,9.63
2025-03-06,22-32-00,241,100,9.63
2025-03-06,22-32-01,241,100,9.63
2025-03-06,22-32-02,241,100,9.63
2025-03-06,22-32-03,243,99,9.56
2025-03-06,22-32-04,243,99,9.56
2025-03-06,22-32-05,242,100,9.63
2025-03-06,22-32-06,242,100,9.63
2025-03-06,22-32-07,240,100,9.56
2025-03-06,22-32-08,240,100,9.56
2025-03-06,22-32-09,242,100,9.56
2025-03-06,22-32-10,242,100,9.56
2025-03-06,22-32-11,241,100,9.63
2025-03-06,22-32-12,241,100,9.63
2025-03-06,22-32-13,241,100,9.56
2025-03-06,22-32-14,241,100,9.56
2025-03-06,22-32-15,240,100,9.63
2025-03-06,22-32-16,240,100,9.63
2025-03-06,22-32-17,245,99,9.56
2025-03-06,22-32-18,245,99,9.56
2025-03-06,22-32-19,239,100,9.63
2025-03-06,22-32-20,239,100,9.63
2025-03-06,22-32-21,248,99,9.56
2025-03-06,22-32-22,248,99,9.56
2025-03-06,22-32-23,238,100,9.56
2025-03-06,22-32-24,238,100,9.56
2025-03-06,22-32-25,241,100,9.63
2025-03-06,22-32-26,241,100,9.63
2025-03-06,22-32-27,242,100,9.63
2025-03-06,22-32-28,242,100,9.63
2025-03-06,22-32-29,245,99,9.56
2025-03-06,22-32-30,245,99,9.56
2025-03-06,22-32-31,245,99,9.56
2025-03-06,22-32-32,245,99,9.56
2025-03-06,22-32-33,243,99,9.63
2025-03-06,22-32-34,243,99,9.63
2025-03-06,22-32-35,244,99,9.63
2025-03-06,22-32-36,244,99,9.63
2025-03-06,22-32-37,241,100,9.56
2025-03-06,22-32-38,241,100,9.56
2025-03-06,22-32-39,245,99,9.56
2025-03-06,22-32-40,245,99,9.56
2025-03-06,22-32-41,237,100,9.56
2025-03-06,22-32-42,237,100,9.56
2025-03-06,22-32-43,244,99,9.56
2025-03-06,22-32-44,244,99,9.56
2025-03-06,22-32-45,244,99,9.56
2025-03-06,22-32-46,244,99,9.56
2025-03-06,22-32-47,243,99,9.56
2025-03-06,22-32-48,243,99,9.56
2025-03-06,22-32-49,242,100,9.56
2025-03-06,22-32-50,242,100,9.56
2025-03-06,22-32-51,241,100,9.56
2025-03-06,22-32-52,241,100,9.56
2025-03-06,22-32-53,241,100,9.56
2025-03-06,22-32-54,241,100,9.56
2025-03-06,22-32-55,242,100,9.63
2025-03-06,22-32-56,242,100,9.63
2025-03-06,22-32-57,243,99,9.56
2025-03-06,22-32-58,243,99,9.56
2025-03-06,22-32-59,237,100,9.56
2025-03-06,22-33-00,237,100,9.56
2025-03-06,22-33-01,244,99,9.56
2025-03-06,22-33-02,244,99,9.56
2025-03-06,22-33-03,236,100,9.56
2025-03-06,22-33-04,236,100,9.56
2025-03-06,22-33-05,248,99,9.56
2025-03-06,22-33-06,248,99,9.56
2025-03-06,22-33-07,238,100,9.56
2025-03-06,22-33-08,238,100,9.56
2025-03-06,22-33-09,242,100,9.63
2025-03-06,22-33-10,242,100,9.63
2025-03-06,22-33-11,240,100,9.56
2025-03-06,22-33-12,240,100,9.56
2025-03-06,22-33-13,243,99,9.56
2025-03-06,22-33-14,243,99,9.56
2025-03-06,22-33-15,241,100,9.56
2025-03-06,22-33-16,241,100,9.56
2025-03-06,22-33-17,243,99,9.56
2025-03-06,22-33-18,243,99,9.56
2025-03-06,22-33-19,241,100,9.56
2025-03-06,22-33-20,241,100,9.56
2025-03-06,22-33-22,241,100,9.56
2025-03-06,22-33-23,241,100,9.56
2025-03-06,22-33-24,243,99,9.56
2025-03-06,22-33-25,243,99,9.56
2025-03-06,22-33-26,242,100,9.56
2025-03-06,22-33-27,242,100,9.56
2025-03-06,22-33-28,242,100,9.56
2025-03-06,22-33-29,242,100,9.56
2025-03-06,22-33-30,242,100,9.56
2025-03-06,22-33-31,242,100,9.56
2025-03-06,22-33-32,243,99,9.56
2025-03-06,22-33-33,243,99,9.56
2025-03-06,22-33-34,243,99,9.56
2025-03-06,22-33-35,243,99,9.56
2025-03-06,22-33-36,237,100,9.56
2025-03-06,22-33-37,237,100,9.56
2025-03-06,22-33-38,246,99,9.56
2025-03-06,22-33-39,246,99,9.56
2025-03-06,22-33-40,237,100,9.56
2025-03-06,22-33-41,237,100,9.56
2025-03-06,22-33-42,246,99,9.56
2025-03-06,22-33-43,246,99,9.56
2025-03-06,22-33-44,239,100,9.56
2025-03-06,22-33-45,239,100,9.56
2025-03-06,22-33-46,246,99,9.56
2025-03-06,22-33-47,246,99,9.56
2025-03-06,22-33-48,242,100,9.56
2025-03-06,22-33-49,242,100,9.56
2025-03-06,22-33-50,241,100,9.56
2025-03-06,22-33-51,241,100,9.56
2025-03-06,22-33-52,244,99,9.56
2025-03-06,22-33-53,244,99,9.56
2025-03-06,22-33-54,245,99,9.56
2025-03-06,22-33-55,245,99,9.56
2025-03-06,22-33-56,245,99,9.56
2025-03-06,22-33-57,245,99,9.56
2025-03-06,22-33-58,243,99,9.56
2025-03-06,22-33-59,243,99,9.56
2025-03-06,22-34-00,242,100,9.56
2025-03-06,22-34-01,242,100,9.56
2025-03-06,22-34-02,241,100,9.56
2025-03-06,22-34-03,241,100,9.56
2025-03-06,22-34-04,242,100,9.56
2025-03-06,22-34-05,242,100,9.56
2025-03-06,22-34-06,242,100,9.56
2025-03-06,22-34-07,242,100,9.56
2025-03-06,22-34-08,241,100,9.56
2025-03-06,22-34-09,241,100,9.56
2025-03-06,22-34-10,241,100,9.56
2025-03-06,22-34-11,241,100,9.56
2025-03-06,22-34-12,242,100,9.56
2025-03-06,22-34-13,242,100,9.56
2025-03-06,22-34-14,244,99,9.56
2025-03-06,22-34-15,244,99,9.56
2025-03-06,22-34-16,242,100,9.56
2025-03-06,22-34-17,242,100,9.56
2025-03-06,22-34-18,242,100,9.56
2025-03-06,22-34-19,242,100,9.56
2025-03-06,22-34-20,241,100,9.56
2025-03-06,22-34-21,241,100,9.56
2025-03-06,22-34-22,242,100,9.56
2025-03-06,22-34-23,242,100,9.56
2025-03-06,22-34-24,241,100,9.56
2025-03-06,22-34-25,241,100,9.56
2025-03-06,22-34-26,241,100,9.56
2025-03-06,22-34-27,241,100,9.56
2025-03-06,22-34-28,242,100,9.56
2025-03-06,22-34-29,242,100,9.56
2025-03-06,22-34-30,241,100,9.56
2025-03-06,22-34-31,241,100,9.56
2025-03-06,22-34-32,242,100,9.56
2025-03-06,22-34-33,242,100,9.56
2025-03-06,22-34-34,243,99,9.56
2025-03-06,22-34-35,243,99,9.56
2025-03-06,22-34-36,245,99,9.56
2025-03-06,22-34-37,245,99,9.56
2025-03-06,22-34-38,238,100,9.56
2025-03-06,22-34-39,238,100,9.56
2025-03-06,22-34-40,245,99,9.56
2025-03-06,22-34-41,245,99,9.56
2025-03-06,22-34-42,238,100,9.56
2025-03-06,22-34-43,238,100,9.56
2025-03-06,22-34-44,245,99,9.56
2025-03-06,22-34-45,245,99,9.56
2025-03-06,22-34-46,241,100,9.56
2025-03-06,22-34-47,241,100,9.56
2025-03-06,22-34-48,244,99,9.56
2025-03-06,22-34-49,244,99,9.56
2025-03-06,22-34-50,242,100,9.56
2025-03-06,22-34-51,242,100,9.56
2025-03-06,22-34-52,242,100,9.56
2025-03-06,22-34-53,242,100,9.56
2025-03-06,22-34-54,240,100,9.56
2025-03-06,22-34-55,240,100,9.56
2025-03-06,22-34-56,242,100,9.56
2025-03-06,22-34-57,242,100,9.56
2025-03-06,22-34-58,240,100,9.56
2025-03-06,22-34-59,240,100,9.56
2025-03-06,22-35-00,236,100,9.56
2025-03-06,22-35-01,236,100,9.56
2025-03-06,22-35-02,246,99,9.56
2025-03-06,22-35-03,246,99,9.56
2025-03-06,22-35-04,238,100,9.56
2025-03-06,22-35-05,238,100,9.56
2025-03-06,22-35-06,245,99,9.56
2025-03-06,22-35-07,245,99,9.56
2025-03-06,22-35-08,238,100,9.56
2025-03-06,22-35-09,238,100,9.56
2025-03-06,22-35-10,247,99,9.56
2025-03-06,22-35-11,247,99,9.56
2025-03-06,22-35-12,243,99,9.56
2025-03-06,22-35-13,243,99,9.56
2025-03-06,22-35-14,240,100,9.56
2025-03-06,22-35-15,240,100,9.56
2025-03-06,22-35-16,242,100,9.56
2025-03-06,22-35-17,242,100,9.56
2025-03-06,22-35-18,241,100,9.56
2025-03-06,22-35-19,241,100,9.56
2025-03-06,22-35-20,243,99,9.56
2025-03-06,22-35-21,243,99,9.56
2025-03-06,22-35-22,241,100,9.5
2025-03-06,22-35-23,241,100,9.5
2025-03-06,22-35-24,241,100,9.5
2025-03-06,22-35-25,241,100,9.5
2025-03-06,22-35-26,243,99,9.56
2025-03-06,22-35-27,243,99,9.56
2025-03-06,22-35-28,241,100,9.56
2025-03-06,22-35-29,241,100,9.56
2025-03-06,22-35-30,242,100,9.56
2025-03-06,22-35-31,242,100,9.56
2025-03-06,22-35-32,241,100,9.5
2025-03-06,22-35-33,241,100,9.5
2025-03-06,22-35-34,247,99,9.56
2025-03-06,22-35-35,247,99,9.56
2025-03-06,22-35-36,244,99,9.56
2025-03-06,22-35-37,244,99,9.56
2025-03-06,22-35-38,236,100,9.56
2025-03-06,22-35-39,236,100,9.56
2025-03-06,22-35-41,248,99,9.56
2025-03-06,22-35-42,248,99,9.56
2025-03-06,22-35-43,241,100,9.5
2025-03-06,22-35-44,241,100,9.5
2025-03-06,22-35-45,242,100,9.56
2025-03-06,22-35-46,242,100,9.56
2025-03-06,22-35-47,240,100,9.56
2025-03-06,22-35-48,240,100,9.56
2025-03-06,22-35-49,243,99,9.56
2025-03-06,22-35-50,243,99,9.56
2025-03-06,22-35-51,241,100,9.5
2025-03-06,22-35-52,241,100,9.5
2025-03-06,22-35-53,241,100,9.56
2025-03-06,22-35-54,241,100,9.56
2025-03-06,22-35-55,243,99,9.5
2025-03-06,22-35-56,243,99,9.5
2025-03-06,22-35-57,240,100,9.5
2025-03-06,22-35-58,240,100,9.5
2025-03-06,22-35-59,243,99,9.56
2025-03-06,22-36-00,243,99,9.56
2025-03-06,22-36-01,237,100,9.5
2025-03-06,22-36-02,237,100,9.5
2025-03-06,22-36-03,246,99,9.56
2025-03-06,22-36-04,246,99,9.56
2025-03-06,22-36-05,241,100,9.56
2025-03-06,22-36-06,241,100,9.56
2025-03-06,22-36-07,244,99,9.56
2025-03-06,22-36-08,244,99,9.56
2025-03-06,22-36-09,242,100,9.56
2025-03-06,22-36-10,242,100,9.56
2025-03-06,22-36-11,242,100,9.56
2025-03-06,22-36-12,242,100,9.56
2025-03-06,22-36-13,240,100,9.5
2025-03-06,22-36-14,240,100,9.5
2025-03-06,22-36-15,243,99,9.56
2025-03-06,22-36-16,243,99,9.56
2025-03-06,22-36-17,241,100,9.56
2025-03-06,22-36-18,241,100,9.56
2025-03-06,22-36-19,239,100,9.5
2025-03-06,22-36-20,239,100,9.5
2025-03-06,22-36-21,243,99,9.56
2025-03-06,22-36-22,243,99,9.56
2025-03-06,22-36-23,239,100,9.56
2025-03-06,22-36-24,239,100,9.56
2025-03-06,22-36-25,245,99,9.56
2025-03-06,22-36-26,245,99,9.56
2025-03-06,22-36-27,240,100,9.56
2025-03-06,22-36-28,240,100,9.56
2025-03-06,22-36-29,241,100,9.56
2025-03-06,22-36-30,241,100,9.56
2025-03-06,22-36-31,240,100,9.56
2025-03-06,22-36-32,240,100,9.56
2025-03-06,22-36-33,241,100,9.56
2025-03-06,22-36-34,241,100,9.56
2025-03-06,22-36-35,241,100,9.5
2025-03-06,22-36-36,241,100,9.5
2025-03-06,22-36-37,243,99,9.56
2025-03-06,22-36-38,243,99,9.56
2025-03-06,22-36-39,244,99,9.56
2025-03-06,22-36-40,244,99,9.56
2025-03-06,22-36-41,240,100,9.5
2025-03-06,22-36-42,240,100,9.5
2025-03-06,22-36-43,246,99,9.5
2025-03-06,22-36-44,246,99,9.5
2025-03-06,22-36-45,238,100,9.56
2025-03-06,22-36-46,238,100,9.56
2025-03-06,22-36-47,247,99,9.56
2025-03-06,22-36-48,247,99,9.56
2025-03-06,22-36-49,241,100,9.5
2025-03-06,22-36-50,241,100,9.5
2025-03-06,22-36-51,241,100,9.56
2025-03-06,22-36-52,241,100,9.56
2025-03-06,22-36-53,242,100,9.5
2025-03-06,22-36-54,242,100,9.5
2025-03-06,22-36-55,241,100,9.5
2025-03-06,22-36-56,241,100,9.5
2025-03-06,22-36-57,243,99,9.5
2025-03-06,22-36-58,243,99,9.5
2025-03-06,22-36-59,242,100,9.5
2025-03-06,22-37-00,242,100,9.5
2025-03-06,22-37-01,245,99,9.5
2025-03-06,22-37-02,245,99,9.5
2025-03-06,22-37-03,238,100,9.5
2025-03-06,22-37-04,238,100,9.5
2025-03-06,22-37-05,245,99,9.5
2025-03-06,22-37-06,245,99,9.5
2025-03-06,22-37-07,245,99,9.5
2025-03-06,22-37-08,245,99,9.5
2025-03-06,22-37-09,242,100,9.56
2025-03-06,22-37-10,242,100,9.56
2025-03-06,22-37-11,241,100,9.5
2025-03-06,22-37-12,241,100,9.5
2025-03-06,22-37-13,240,100,9.56
2025-03-06,22-37-14,240,100,9.56
2025-03-06,22-37-15,243,99,9.56
2025-03-06,22-37-16,243,99,9.56
2025-03-06,22-37-17,239,100,9.5
2025-03-06,22-37-18,239,100,9.5
2025-03-06,22-37-19,247,99,9.5
2025-03-06,22-37-20,247,99,9.5
2025-03-06,22-37-21,238,100,9.5
2025-03-06,22-37-22,238,100,9.5
2025-03-06,22-37-23,241,100,9.5
2025-03-06,22-37-24,241,100,9.5
2025-03-06,22-37-25,244,99,9.5
2025-03-06,22-37-26,244,99,9.5
2025-03-06,22-37-27,243,99,9.5
2025-03-06,22-37-28,243,99,9.5
2025-03-06,22-37-29,244,99,9.5
2025-03-06,22-37-30,244,99,9.5
2025-03-06,22-37-31,239,100,9.5
2025-03-06,22-37-32,239,100,9.5
2025-03-06,22-37-33,246,99,9.5
2025-03-06,22-37-34,246,99,9.5
2025-03-06,22-37-35,237,100,9.5
2025-03-06,22-37-36,237,100,9.5
2025-03-06,22-37-37,244,99,9.5
2025-03-06,22-37-38,244,99,9.5
2025-03-06,22-37-39,243,99,9.5
2025-03-06,22-37-40,243,99,9.5
2025-03-06,22-37-41,242,100,9.5
2025-03-06,22-37-42,242,100,9.5
2025-03-06,22-37-43,241,100,9.5
2025-03-06,22-37-44,241,100,9.5
2025-03-06,22-37-45,241,100,9.5
2025-03-06,22-37-46,241,100,9.5
2025-03-06,22-37-47,244,99,9.5
2025-03-06,22-37-48,244,99,9.5
2025-03-06,22-37-49,239,100,9.5
2025-03-06,22-37-50,239,100,9.5
2025-03-06,22-37-51,245,99,9.5
2025-03-06,22-37-52,245,99,9.5
2025-03-06,22-37-53,237,100,9.5
2025-03-06,22-37-54,237,100,9.5
2025-03-06,22-37-55,246,99,9.56
2025-03-06,22-37-56,246,99,9.56
2025-03-06,22-37-57,239,100,9.5
2025-03-06,22-37-58,239,100,9.5
2025-03-06,22-37-59,243,99,9.5
2025-03-06,22-38-00,243,99,9.5
2025-03-06,22-38-01,241,100,9.5
2025-03-06,22-38-03,241,100,9.5
2025-03-06,22-38-04,241,100,9.5
2025-03-06,22-38-05,241,100,9.5
2025-03-06,22-38-06,243,99,9.5
2025-03-06,22-38-07,243,99,9.5
2025-03-06,22-38-08,240,100,9.5
2025-03-06,22-38-09,240,100,9.5
2025-03-06,22-38-10,241,100,9.5
2025-03-06,22-38-11,241,100,9.5
2025-03-06,22-38-12,244,99,9.5
2025-03-06,22-38-13,244,99,9.5
2025-03-06,22-38-14,242,100,9.5
2025-03-06,22-38-15,242,100,9.5
2025-03-06,22-38-16,240,100,9.5
2025-03-06,22-38-17,240,100,9.5
2025-03-06,22-38-18,242,100,9.5
2025-03-06,22-38-19,242,100,9.5
2025-03-06,22-38-20,241,100,9.5
2025-03-06,22-38-21,241,100,9.5
2025-03-06,22-38-22,241,100,9.5
2025-03-06,22-38-23,241,100,9.5
2025-03-06,22-38-24,241,100,9.5
2025-03-06,22-38-25,241,100,9.5
2025-03-06,22-38-26,243,99,9.5
2025-03-06,22-38-27,243,99,9.5
2025-03-06,22-38-28,241,100,9.5
2025-03-06,22-38-29,241,100,9.5
2025-03-06,22-38-30,241,100,9.5
2025-03-06,22-38-31,241,100,9.5
2025-03-06,22-38-32,240,100,9.56
2025-03-06,22-38-33,240,100,9.56
2025-03-06,22-38-34,243,99,9.5
2025-03-06,22-38-35,243,99,9.5
2025-03-06,22-38-36,241,100,9.5
2025-03-06,22-38-37,241,100,9.5
2025-03-06,22-38-38,240,100,9.5
2025-03-06,22-38-39,240,100,9.5
2025-03-06,22-38-40,247,99,9.5
2025-03-06,22-38-41,247,99,9.5
2025-03-06,22-38-42,240,100,9.5
2025-03-06,22-38-43,240,100,9.5
2025-03-06,22-38-44,242,100,9.5
2025-03-06,22-38-45,242,100,9.5
2025-03-06,22-38-46,243,99,9.5
2025-03-06,22-38-47,243,99,9.5
2025-03-06,22-38-48,243,99,9.5
2025-03-06,22-38-49,243,99,9.5
2025-03-06,22-38-50,244,99,9.5
2025-03-06,22-38-51,244,99,9.5
2025-03-06,22-38-52,243,99,9.5
2025-03-06,22-38-53,243,99,9.5
2025-03-06,22-38-54,243,99,9.5
2025-03-06,22-38-55,243,99,9.5
2025-03-06,22-38-56,242,100,9.5
2025-03-06,22-38-57,242,100,9.5
2025-03-06,22-38-58,243,99,9.5
2025-03-06,22-38-59,243,99,9.5
2025-03-06,22-39-00,238,100,9.5
2025-03-06,22-39-01,238,100,9.5
2025-03-06,22-39-02,245,99,9.5
2025-03-06,22-39-03,245,99,9.5
2025-03-06,22-39-04,239,100,9.5
2025-03-06,22-39-05,239,100,9.5
2025-03-06,22-39-06,245,99,9.5
2025-03-06,22-39-07,245,99,9.5
2025-03-06,22-39-08,238,100,9.5
2025-03-06,22-39-09,238,100,9.5
2025-03-06,22-39-10,246,99,9.5
2025-03-06,22-39-11,246,99,9.5
2025-03-06,22-39-12,237,100,9.44
2025-03-06,22-39-13,237,100,9.44
2025-03-06,22-39-14,245,99,9.5
2025-03-06,22-39-15,245,99,9.5
2025-03-06,22-39-16,240,100,9.5
2025-03-06,22-39-17,240,100,9.5
2025-03-06,22-39-18,243,99,9.5
2025-03-06,22-39-19,243,99,9.5
2025-03-06,22-39-20,241,100,9.5
2025-03-06,22-39-21,241,100,9.5
2025-03-06,22-39-22,241,100,9.5
2025-03-06,22-39-23,241,100,9.5
2025-03-06,22-39-24,242,100,9.5
2025-03-06,22-39-25,242,100,9.5
2025-03-06,22-39-26,244,99,9.5
2025-03-06,22-39-27,244,99,9.5
2025-03-06,22-39-28,244,99,9.5
2025-03-06,22-39-29,244,99,9.5
2025-03-06,22-39-30,241,100,9.5
2025-03-06,22-39-31,241,100,9.5
2025-03-06,22-39-32,241,100,9.5
2025-03-06,22-39-33,241,100,9.5
2025-03-06,22-39-34,241,100,9.5
2025-03-06,22-39-35,241,100,9.5
2025-03-06,22-39-36,251,98,9.5
2025-03-06,22-39-37,251,98,9.5
2025-03-06,22-39-38,237,100,9.5
2025-03-06,22-39-39,237,100,9.5
2025-03-06,22-39-40,245,99,9.5
2025-03-06,22-39-41,245,99,9.5
2025-03-06,22-39-42,238,100,9.5
2025-03-06,22-39-43,238,100,9.5
2025-03-06,22-39-44,246,99,9.5
2025-03-06,22-39-45,246,99,9.5
2025-03-06,22-39-46,241,100,9.5
2025-03-06,22-39-47,241,100,9.5
2025-03-06,22-39-48,241,100,9.5
2025-03-06,22-39-49,241,100,9.5
2025-03-06,22-39-50,240,100,9.5
2025-03-06,22-39-51,240,100,9.5
2025-03-06,22-39-52,242,100,9.5
2025-03-06,22-39-53,242,100,9.5
2025-03-06,22-39-54,243,99,9.5
2025-03-06,22-39-55,243,99,9.5
2025-03-06,22-39-56,242,100,9.5
2025-03-06,22-39-57,242,100,9.5
2025-03-06,22-39-58,243,99,9.5
2025-03-06,22-39-59,243,99,9.5
2025-03-06,22-40-00,238,100,9.5
2025-03-06,22-40-01,238,100,9.5
2025-03-06,22-40-02,247,99,9.5
2025-03-06,22-40-03,247,99,9.5
2025-03-06,22-40-04,239,100,9.5
2025-03-06,22-40-05,239,100,9.5
2025-03-06,22-40-06,242,100,9.5
2025-03-06,22-40-07,242,100,9.5
2025-03-06,22-40-08,242,100,9.5
2025-03-06,22-40-09,242,100,9.5
2025-03-06,22-40-10,243,99,9.5
2025-03-06,22-40-11,243,99,9.5
2025-03-06,22-40-12,241,100,9.5
2025-03-06,22-40-13,241,100,9.5
2025-03-06,22-40-14,240,100,9.5
2025-03-06,22-40-15,240,100,9.5
2025-03-06,22-40-16,243,99,9.5
2025-03-06,22-40-17,243,99,9.5
2025-03-06,22-40-18,240,100,9.5
2025-03-06,22-40-19,240,100,9.5
2025-03-06,22-40-20,245,99,9.5
2025-03-06,22-40-21,245,99,9.5
2025-03-06,22-40-22,238,100,9.5
2025-03-06,22-40-23,238,100,9.5
2025-03-06,22-40-24,246,99,9.5
